receipt_id,date,hour,total_items,total_amount,source
REC-20251019125156-2A79AE,2025-10-19,12:00,1,3.50,SIMULATED
REC-20251019123258-027DFC,2025-10-19,12:00,1,3.50,SIMULATED
REC-20251019124724-9793B1,2025-10-19,12:00,1,3.50,SIMULATED
REC-20251019124856-15440F,2025-10-19,12:00,3,12.00,SIMULATED
REC-20251019125643-91517C,2025-10-19,12:00,1,3.50,SIMULATED
REC-20251019120317-F99B36,2025-10-19,12:00,4,16.00,SIMULATED
REC-20251019120233-E6336B,2025-10-19,12:00,1,4.00,SIMULATED
REC-20251019120543-92E678,2025-10-19,12:00,1,4.00,SIMULATED
REC-20251019121846-D861E2,2025-10-19,12:00,3,13.50,SIMULATED
REC-20251019135054-ADA334,2025-10-19,13:00,1,4.00,SIMULATED
REC-20251019132121-30CA40,2025-10-19,13:00,1,5.50,SIMULATED
REC-20251019134121-3691B9,2025-10-19,13:00,2,10.00,SIMULATED
REC-20251019133418-6AF337,2025-10-19,13:00,1,4.50,SIMULATED
REC-20251019131356-3EB662,2025-10-19,13:00,3,12.00,SIMULATED
REC-20251019130741-281919,2025-10-19,13:00,1,3.50,SIMULATED
REC-20251019133818-43F901,2025-10-19,13:00,2,9.00,SIMULATED
REC-20251019135255-CB4A34,2025-10-19,13:00,1,3.50,SIMULATED
REC-20251019132719-83511D,2025-10-19,13:00,3,10.50,SIMULATED
REC-20251019134439-EFF88B,2025-10-19,13:00,2,8.00,SIMULATED
REC-20251019130707-A4186B,2025-10-19,13:00,2,8.00,SIMULATED
REC-20251019130412-E6FF31,2025-10-19,13:00,1,4.00,SIMULATED
REC-20251019134816-F7B235,2025-10-19,13:00,2,9.00,SIMULATED
REC-20251019134116-1872D6,2025-10-19,13:00,2,9.00,SIMULATED
REC-20251019135820-13980A,2025-10-19,13:00,1,4.50,SIMULATED
REC-20251019144804-A2A574,2025-10-19,14:00,2,9.50,SIMULATED
REC-20251019144734-05EF2C,2025-10-19,14:00,2,8.00,SIMULATED
REC-20251019142330-541188,2025-10-19,14:00,1,4.50,SIMULATED
REC-20251019140051-18DAE6,2025-10-19,14:00,1,3.00,SIMULATED
REC-20251019141117-67076C,2025-10-19,14:00,2,8.00,SIMULATED
REC-20251019145312-9C909E,2025-10-19,14:00,1,3.50,SIMULATED
REC-20251019140455-C71512,2025-10-19,14:00,2,8.00,SIMULATED
REC-20251019144915-B70855,2025-10-19,14:00,1,3.50,SIMULATED
REC-20251019144144-4EBC6D,2025-10-19,14:00,1,5.00,SIMULATED
REC-20251019142356-D74D1E,2025-10-19,14:00,4,16.50,SIMULATED
REC-20251019140448-2E11E2,2025-10-19,14:00,2,6.50,SIMULATED
REC-20251019150421-C788CB,2025-10-19,15:00,1,4.50,SIMULATED
REC-20251019155400-C5DA3F,2025-10-19,15:00,1,4.50,SIMULATED
REC-20251019154805-121F1E,2025-10-19,15:00,1,3.50,SIMULATED
REC-20251019153022-D23CF4,2025-10-19,15:00,1,3.50,SIMULATED
REC-20251019150304-FD6384,2025-10-19,15:00,1,4.50,SIMULATED
REC-20251019154937-F64EFA,2025-10-19,15:00,1,4.00,SIMULATED
REC-20251019150327-CA2089,2025-10-19,15:00,1,3.50,SIMULATED
REC-20251019151056-7DF6C3,2025-10-19,15:00,2,8.50,SIMULATED
REC-20251019154959-B28581,2025-10-19,15:00,2,8.50,SIMULATED
REC-20251019152755-77A481,2025-10-19,15:00,1,4.00,SIMULATED
REC-20251019155754-CDA5C8,2025-10-19,15:00,1,3.50,SIMULATED
REC-20251019153236-08C26E,2025-10-19,15:00,2,8.00,SIMULATED
REC-20251019165841-8384E3,2025-10-19,16:00,3,14.50,SIMULATED
REC-20251019160303-794907,2025-10-19,16:00,1,4.00,SIMULATED
REC-20251019164324-DF1DDC,2025-10-19,16:00,1,4.50,SIMULATED
REC-20251019164658-1AEE14,2025-10-19,16:00,2,8.00,SIMULATED
REC-20251019163141-F8263B,2025-10-19,16:00,1,4.50,SIMULATED
REC-20251019160107-AC9AC1,2025-10-19,16:00,2,9.00,SIMULATED
REC-20251019163228-D1163A,2025-10-19,16:00,1,4.50,SIMULATED
REC-20251019165118-E3D0C9,2025-10-19,16:00,1,3.50,SIMULATED
REC-20251019163052-BFC8B0,2025-10-19,16:00,1,4.00,SIMULATED
REC-20251019163448-B1AF89,2025-10-19,16:00,1,4.50,SIMULATED
REC-20251019160518-75DC5B,2025-10-19,16:00,3,12.50,SIMULATED
REC-20251019161430-27922E,2025-10-19,16:00,2,8.00,SIMULATED
REC-20251019164326-95C14D,2025-10-19,16:00,2,8.00,SIMULATED
REC-20251019173915-BF99BA,2025-10-19,17:00,1,4.00,SIMULATED
REC-20251019173311-2B0D2C,2025-10-19,17:00,1,5.00,SIMULATED
REC-20251019175049-B61C89,2025-10-19,17:00,1,4.50,SIMULATED
REC-20251019174126-B941BA,2025-10-19,17:00,1,4.50,SIMULATED
REC-20251019171250-DABFB3,2025-10-19,17:00,3,11.00,SIMULATED
REC-20251019170056-25B5CA,2025-10-19,17:00,1,3.00,SIMULATED
REC-20251019173315-434103,2025-10-19,17:00,1,5.00,SIMULATED
REC-20251020072321-E565BE,2025-10-20,07:00,2,8.50,SIMULATED
REC-20251020070206-EBB709,2025-10-20,07:00,2,9.00,SIMULATED
REC-20251020073202-DD9B03,2025-10-20,07:00,1,5.00,SIMULATED
REC-20251020071708-29CE8F,2025-10-20,07:00,1,5.00,SIMULATED
REC-20251020071045-8A8BF3,2025-10-20,07:00,2,10.50,SIMULATED
REC-20251020074311-2645BA,2025-10-20,07:00,1,4.50,SIMULATED
REC-20251020071443-72AD98,2025-10-20,07:00,1,4.50,SIMULATED
REC-20251020074815-746510,2025-10-20,07:00,1,3.50,SIMULATED
REC-20251020070604-CE94E6,2025-10-20,07:00,3,13.00,SIMULATED
REC-20251020081435-EFA43D,2025-10-20,08:00,3,15.00,SIMULATED
REC-20251020083549-8B1011,2025-10-20,08:00,1,3.50,SIMULATED
REC-20251020081319-DF38C9,2025-10-20,08:00,2,9.00,SIMULATED
REC-20251020081839-07E125,2025-10-20,08:00,1,4.50,SIMULATED
REC-20251020080015-9AE416,2025-10-20,08:00,1,3.50,SIMULATED
REC-20251020081555-242E8E,2025-10-20,08:00,2,8.00,SIMULATED
REC-20251020080526-9FFF58,2025-10-20,08:00,1,3.50,SIMULATED
REC-20251020085644-0EF15F,2025-10-20,08:00,2,7.50,SIMULATED
REC-20251020080109-E63787,2025-10-20,08:00,1,4.50,SIMULATED
REC-20251020080139-3F0F58,2025-10-20,08:00,2,8.50,SIMULATED
REC-20251020085930-2F7EBA,2025-10-20,08:00,2,8.00,SIMULATED
REC-20251020092603-0A28FB,2025-10-20,09:00,3,12.00,SIMULATED
REC-20251020092458-9A206E,2025-10-20,09:00,1,4.50,SIMULATED
REC-20251020093407-5C91E0,2025-10-20,09:00,1,3.50,SIMULATED
REC-20251020095611-6FDCEB,2025-10-20,09:00,2,8.00,SIMULATED
REC-20251020090956-5C9374,2025-10-20,09:00,2,7.00,SIMULATED
REC-20251020090256-A46730,2025-10-20,09:00,1,3.50,SIMULATED
REC-20251020092622-1F0C70,2025-10-20,09:00,1,4.50,SIMULATED
REC-20251020094702-B3228D,2025-10-20,09:00,1,4.50,SIMULATED
REC-20251020091915-F38AC5,2025-10-20,09:00,2,8.50,SIMULATED
REC-20251020093217-CB400C,2025-10-20,09:00,1,4.50,SIMULATED
REC-20251020095423-9C0D19,2025-10-20,09:00,2,8.00,SIMULATED
REC-20251020094600-7D25BC,2025-10-20,09:00,2,11.00,SIMULATED
REC-20251020094351-70A32C,2025-10-20,09:00,1,4.50,SIMULATED
REC-20251020093021-1E1186,2025-10-20,09:00,2,9.00,SIMULATED
REC-20251020100422-CF712C,2025-10-20,10:00,1,3.50,SIMULATED
REC-20251020103356-26A7A3,2025-10-20,10:00,2,9.00,SIMULATED
REC-20251020102120-E2EFCF,2025-10-20,10:00,1,4.50,SIMULATED
REC-20251020104420-71FE9A,2025-10-20,10:00,1,4.00,SIMULATED
REC-20251020101541-7849C6,2025-10-20,10:00,1,3.50,SIMULATED
REC-20251020101636-1DC3E9,2025-10-20,10:00,2,9.00,SIMULATED
REC-20251020111904-667AE2,2025-10-20,11:00,2,8.50,SIMULATED
REC-20251020114928-98DEE7,2025-10-20,11:00,1,4.50,SIMULATED
REC-20251020111527-38434E,2025-10-20,11:00,2,7.50,SIMULATED
REC-20251020110755-503480,2025-10-20,11:00,3,13.50,SIMULATED
REC-20251020115625-FDDF6F,2025-10-20,11:00,1,4.00,SIMULATED
REC-20251020115716-5F1645,2025-10-20,11:00,1,4.50,SIMULATED
REC-20251020113214-E777F0,2025-10-20,11:00,1,4.50,SIMULATED
REC-20251020110729-7539D9,2025-10-20,11:00,1,4.50,SIMULATED
REC-20251020112406-7E9BD8,2025-10-20,11:00,3,12.50,SIMULATED
REC-20251020115050-A20850,2025-10-20,11:00,3,13.50,SIMULATED
REC-20251020111244-60C97F,2025-10-20,11:00,1,3.50,SIMULATED
REC-20251020124153-3231F4,2025-10-20,12:00,1,4.50,SIMULATED
REC-20251020122316-EA97EB,2025-10-20,12:00,1,4.50,SIMULATED
REC-20251020120106-E5A976,2025-10-20,12:00,1,4.50,SIMULATED
REC-20251020121107-46FC32,2025-10-20,12:00,2,9.00,SIMULATED
REC-20251020124211-A119F6,2025-10-20,12:00,1,4.50,SIMULATED
REC-20251020125431-74236F,2025-10-20,12:00,1,3.50,SIMULATED
REC-20251020120903-06BB1A,2025-10-20,12:00,1,3.50,SIMULATED
REC-20251020125305-6225B2,2025-10-20,12:00,1,4.50,SIMULATED
REC-20251020125252-308584,2025-10-20,12:00,1,4.50,SIMULATED
REC-20251020120701-3AC0CB,2025-10-20,12:00,1,4.50,SIMULATED
REC-20251020125548-FFFE16,2025-10-20,12:00,1,4.50,SIMULATED
REC-20251020122035-8A40A3,2025-10-20,12:00,1,4.50,SIMULATED
REC-20251020125913-955E67,2025-10-20,12:00,1,5.00,SIMULATED
REC-20251020122301-6CDF05,2025-10-20,12:00,2,8.00,SIMULATED
REC-20251020120007-65FEE8,2025-10-20,12:00,1,4.50,SIMULATED
REC-20251020120151-C62F22,2025-10-20,12:00,1,4.50,SIMULATED
REC-20251020120645-3F8063,2025-10-20,12:00,1,4.50,SIMULATED
REC-20251020125938-88B77D,2025-10-20,12:00,1,4.50,SIMULATED
REC-20251020120006-B6AA7F,2025-10-20,12:00,2,7.00,SIMULATED
REC-20251020120711-C415B5,2025-10-20,12:00,1,4.00,SIMULATED
REC-20251020123527-916A22,2025-10-20,12:00,1,4.50,SIMULATED
REC-20251020130821-962450,2025-10-20,13:00,1,3.50,SIMULATED
REC-20251020131830-7BDBDF,2025-10-20,13:00,1,3.50,SIMULATED
REC-20251020132912-C5D63E,2025-10-20,13:00,3,11.00,SIMULATED
REC-20251020135422-1B95A6,2025-10-20,13:00,2,9.00,SIMULATED
REC-20251020133108-43BBC0,2025-10-20,13:00,1,4.00,SIMULATED
REC-20251020133500-4B48EA,2025-10-20,13:00,1,6.00,SIMULATED
REC-20251020133136-5BDBD4,2025-10-20,13:00,1,3.50,SIMULATED
REC-20251020134119-FF1392,2025-10-20,13:00,3,12.50,SIMULATED
REC-20251020133737-775416,2025-10-20,13:00,2,9.00,SIMULATED
REC-20251020130058-51C4F6,2025-10-20,13:00,1,4.00,SIMULATED
REC-20251020135713-B465F8,2025-10-20,13:00,1,5.00,SIMULATED
REC-20251020133956-6FCA3B,2025-10-20,13:00,4,18.50,SIMULATED
REC-20251020135528-B73563,2025-10-20,13:00,2,9.00,SIMULATED
REC-20251020134147-E445B2,2025-10-20,13:00,2,8.00,SIMULATED
REC-20251020133821-39EFE3,2025-10-20,13:00,1,5.00,SIMULATED
REC-20251020133217-22CF4A,2025-10-20,13:00,3,12.50,SIMULATED
REC-20251020140711-C43540,2025-10-20,14:00,3,12.50,SIMULATED
REC-20251020145149-AE3CC8,2025-10-20,14:00,2,9.00,SIMULATED
REC-20251020145433-2C2555,2025-10-20,14:00,2,9.00,SIMULATED
REC-20251020145520-48D300,2025-10-20,14:00,1,5.00,SIMULATED
REC-20251020143546-37BE71,2025-10-20,14:00,1,4.50,SIMULATED
REC-20251020140057-08BDD0,2025-10-20,14:00,1,4.00,SIMULATED
REC-20251020144443-D693A9,2025-10-20,14:00,1,4.50,SIMULATED
REC-20251020140640-409E46,2025-10-20,14:00,1,4.00,SIMULATED
REC-20251020143101-DA6FD1,2025-10-20,14:00,1,4.50,SIMULATED
REC-20251020141916-90B865,2025-10-20,14:00,1,4.00,SIMULATED
REC-20251020145229-EB4A07,2025-10-20,14:00,1,5.50,SIMULATED
REC-20251020142512-8126D5,2025-10-20,14:00,4,15.50,SIMULATED
REC-20251020141542-6B77BD,2025-10-20,14:00,1,3.50,SIMULATED
REC-20251020155122-71B340,2025-10-20,15:00,1,4.50,SIMULATED
REC-20251020153241-583801,2025-10-20,15:00,2,7.00,SIMULATED
REC-20251020152632-1163D2,2025-10-20,15:00,1,5.50,SIMULATED
REC-20251020151733-13FBD5,2025-10-20,15:00,1,5.50,SIMULATED
REC-20251020152309-A1076A,2025-10-20,15:00,3,11.50,SIMULATED
REC-20251020154209-1E3569,2025-10-20,15:00,2,8.50,SIMULATED
REC-20251020151359-A7AAC0,2025-10-20,15:00,1,3.50,SIMULATED
REC-20251020154048-53990E,2025-10-20,15:00,1,3.50,SIMULATED
REC-20251020155318-220619,2025-10-20,15:00,1,3.50,SIMULATED
REC-20251020154908-602E47,2025-10-20,15:00,2,7.00,SIMULATED
REC-20251020153427-F7DC3D,2025-10-20,15:00,1,3.50,SIMULATED
REC-20251020150720-1C1AC6,2025-10-20,15:00,1,4.50,SIMULATED
REC-20251020152454-B0C4E9,2025-10-20,15:00,2,8.50,SIMULATED
REC-20251020150659-37399F,2025-10-20,15:00,1,4.00,SIMULATED
REC-20251020155302-879FBE,2025-10-20,15:00,1,3.50,SIMULATED
REC-20251020154945-9111E5,2025-10-20,15:00,2,9.00,SIMULATED
REC-20251020162539-CFD4BC,2025-10-20,16:00,1,3.50,SIMULATED
REC-20251020165700-C8F65E,2025-10-20,16:00,2,8.00,SIMULATED
REC-20251020163204-45CE2F,2025-10-20,16:00,1,3.50,SIMULATED
REC-20251020160448-A9C9BF,2025-10-20,16:00,1,4.50,SIMULATED
REC-20251020160718-4B2B29,2025-10-20,16:00,3,11.50,SIMULATED
REC-20251020165240-2EC252,2025-10-20,16:00,1,5.50,SIMULATED
REC-20251020164615-23D1E4,2025-10-20,16:00,1,3.50,SIMULATED
REC-20251020160528-541438,2025-10-20,16:00,1,6.00,SIMULATED
REC-20251020165741-4CE183,2025-10-20,16:00,2,9.00,SIMULATED
REC-20251020163445-A768D4,2025-10-20,16:00,2,7.50,SIMULATED
REC-20251020165437-DA6A8B,2025-10-20,16:00,1,3.50,SIMULATED
REC-20251020163136-FEE3CD,2025-10-20,16:00,2,9.00,SIMULATED
REC-20251020164351-E44921,2025-10-20,16:00,1,3.50,SIMULATED
REC-20251020161247-BA63E8,2025-10-20,16:00,3,13.00,SIMULATED
REC-20251020162541-060934,2025-10-20,16:00,1,4.00,SIMULATED
REC-20251020173459-D3A4A9,2025-10-20,17:00,1,5.50,SIMULATED
REC-20251020174710-8DD209,2025-10-20,17:00,1,6.00,SIMULATED
REC-20251020174406-08F91C,2025-10-20,17:00,3,11.50,SIMULATED
REC-20251020172322-B9E5C0,2025-10-20,17:00,1,3.50,SIMULATED
REC-20251020171613-8CA065,2025-10-20,17:00,2,9.00,SIMULATED
REC-20251020172034-B3B62C,2025-10-20,17:00,1,3.50,SIMULATED
REC-20251020175219-3E76D9,2025-10-20,17:00,1,4.50,SIMULATED
REC-20251020175415-CCCCEA,2025-10-20,17:00,1,4.50,SIMULATED
REC-20251021073225-37E247,2025-10-21,07:00,3,11.50,SIMULATED
REC-20251021070711-9021D5,2025-10-21,07:00,3,12.00,SIMULATED
REC-20251021075934-09BABB,2025-10-21,07:00,1,3.50,SIMULATED
REC-20251021074609-4C1E08,2025-10-21,07:00,3,14.50,SIMULATED
REC-20251021071412-26A288,2025-10-21,07:00,3,13.00,SIMULATED
REC-20251021071528-3BFE93,2025-10-21,07:00,1,4.50,SIMULATED
REC-20251021074815-E5ED97,2025-10-21,07:00,3,12.00,SIMULATED
REC-20251021075727-0F8717,2025-10-21,07:00,1,5.50,SIMULATED
REC-20251021074026-4FBACC,2025-10-21,07:00,1,5.50,SIMULATED
REC-20251021070304-1839A4,2025-10-21,07:00,1,4.50,SIMULATED
REC-20251021082721-7A60F1,2025-10-21,08:00,1,4.50,SIMULATED
REC-20251021083220-4DF374,2025-10-21,08:00,1,5.50,SIMULATED
REC-20251021081856-BA1582,2025-10-21,08:00,1,5.00,SIMULATED
REC-20251021085120-84F937,2025-10-21,08:00,1,3.50,SIMULATED
REC-20251021082759-24AA46,2025-10-21,08:00,1,4.50,SIMULATED
REC-20251021082746-67C68C,2025-10-21,08:00,1,4.50,SIMULATED
REC-20251021080659-412531,2025-10-21,08:00,1,4.00,SIMULATED
REC-20251021083014-A7F1AE,2025-10-21,08:00,2,7.00,SIMULATED
REC-20251021081427-604C64,2025-10-21,08:00,3,15.00,SIMULATED
REC-20251021081620-F15616,2025-10-21,08:00,1,4.50,SIMULATED
REC-20251021080150-3D1403,2025-10-21,08:00,1,3.50,SIMULATED
REC-20251021093444-B45621,2025-10-21,09:00,5,19.50,SIMULATED
REC-20251021094054-0FB737,2025-10-21,09:00,1,4.50,SIMULATED
REC-20251021095334-825B98,2025-10-21,09:00,1,4.50,SIMULATED
REC-20251021090811-162987,2025-10-21,09:00,1,3.50,SIMULATED
REC-20251021095928-BEB03E,2025-10-21,09:00,2,7.00,SIMULATED
REC-20251021094626-856277,2025-10-21,09:00,2,9.00,SIMULATED
REC-20251021093830-8614B6,2025-10-21,09:00,2,9.00,SIMULATED
REC-20251021091134-4E066D,2025-10-21,09:00,1,4.00,SIMULATED
REC-20251021091731-D799D6,2025-10-21,09:00,1,3.50,SIMULATED
REC-20251021091355-72A550,2025-10-21,09:00,1,4.50,SIMULATED
REC-20251021094014-F91442,2025-10-21,09:00,1,4.50,SIMULATED
REC-20251021090226-85DBDF,2025-10-21,09:00,1,4.00,SIMULATED
REC-20251021090427-D31BD4,2025-10-21,09:00,1,3.50,SIMULATED
REC-20251021100120-25BC2B,2025-10-21,10:00,2,7.00,SIMULATED
REC-20251021102832-490613,2025-10-21,10:00,1,4.50,SIMULATED
REC-20251021100829-813EC3,2025-10-21,10:00,3,13.00,SIMULATED
REC-20251021103956-16360C,2025-10-21,10:00,1,3.50,SIMULATED
REC-20251021100421-B6CC6B,2025-10-21,10:00,1,3.50,SIMULATED
REC-20251021100213-A765FE,2025-10-21,10:00,1,4.00,SIMULATED
REC-20251021103210-E829D6,2025-10-21,10:00,1,4.50,SIMULATED
REC-20251021104641-2155DD,2025-10-21,10:00,2,9.00,SIMULATED
REC-20251021105325-82E06F,2025-10-21,10:00,2,8.50,SIMULATED
REC-20251021102558-991A7C,2025-10-21,10:00,1,3.50,SIMULATED
REC-20251021102524-87385E,2025-10-21,10:00,1,3.50,SIMULATED
REC-20251021100036-C168A2,2025-10-21,10:00,2,8.00,SIMULATED
REC-20251021113930-5DF810,2025-10-21,11:00,2,10.00,SIMULATED
REC-20251021110454-B1BB9D,2025-10-21,11:00,1,5.00,SIMULATED
REC-20251021110128-C8BFFE,2025-10-21,11:00,2,8.00,SIMULATED
REC-20251021113035-E61DA6,2025-10-21,11:00,2,9.00,SIMULATED
REC-20251021124726-8DFACB,2025-10-21,12:00,1,3.50,SIMULATED
REC-20251021125230-732D1B,2025-10-21,12:00,3,13.50,SIMULATED
REC-20251021120250-5B5436,2025-10-21,12:00,1,3.50,SIMULATED
REC-20251021123339-1D24B1,2025-10-21,12:00,1,4.00,SIMULATED
REC-20251021123512-EE9DF0,2025-10-21,12:00,1,4.50,SIMULATED
REC-20251021123013-ABBBC1,2025-10-21,12:00,1,4.50,SIMULATED
REC-20251021121142-103097,2025-10-21,12:00,1,4.00,SIMULATED
REC-20251021124344-B3E866,2025-10-21,12:00,3,13.00,SIMULATED
REC-20251021122938-E00540,2025-10-21,12:00,1,3.50,SIMULATED
REC-20251021123422-7103F2,2025-10-21,12:00,1,4.50,SIMULATED
REC-20251021121241-2CE311,2025-10-21,12:00,1,3.50,SIMULATED
REC-20251021120328-57C44B,2025-10-21,12:00,1,4.50,SIMULATED
REC-20251021120428-DE4565,2025-10-21,12:00,1,4.50,SIMULATED
REC-20251021120453-81765C,2025-10-21,12:00,3,11.00,SIMULATED
REC-20251021122159-12908E,2025-10-21,12:00,1,4.50,SIMULATED
REC-20251021123956-F79780,2025-10-21,12:00,1,4.50,SIMULATED
REC-20251021123830-41BB05,2025-10-21,12:00,2,9.00,SIMULATED
REC-20251021124542-18DA32,2025-10-21,12:00,1,3.50,SIMULATED
REC-20251021124628-04CEC7,2025-10-21,12:00,1,3.50,SIMULATED
REC-20251021130440-1CBF92,2025-10-21,13:00,3,12.50,SIMULATED
REC-20251021132729-3B0207,2025-10-21,13:00,1,3.50,SIMULATED
REC-20251021135211-C2C4C9,2025-10-21,13:00,1,3.50,SIMULATED
REC-20251021135426-7EF80B,2025-10-21,13:00,4,16.00,SIMULATED
REC-20251021130530-62F1A1,2025-10-21,13:00,4,16.00,SIMULATED
REC-20251021133709-FD7FE4,2025-10-21,13:00,1,4.50,SIMULATED
REC-20251021132524-8FC34B,2025-10-21,13:00,1,3.50,SIMULATED
REC-20251021135220-D36CEE,2025-10-21,13:00,2,9.00,SIMULATED
REC-20251021130432-13EA32,2025-10-21,13:00,2,9.00,SIMULATED
REC-20251021135723-1A1011,2025-10-21,13:00,2,6.00,SIMULATED
REC-20251021133312-F69781,2025-10-21,13:00,2,9.00,SIMULATED
REC-20251021131905-05DE17,2025-10-21,13:00,1,4.00,SIMULATED
REC-20251021135501-3855C3,2025-10-21,13:00,2,6.00,SIMULATED
REC-20251021131710-B8E572,2025-10-21,13:00,1,4.50,SIMULATED
REC-20251021130627-81575E,2025-10-21,13:00,2,9.00,SIMULATED
REC-20251021130050-2E1DD5,2025-10-21,13:00,1,3.50,SIMULATED
REC-20251021133448-98B6DE,2025-10-21,13:00,1,4.50,SIMULATED
REC-20251021133136-3F00B1,2025-10-21,13:00,1,5.50,SIMULATED
REC-20251021133931-7E6EAB,2025-10-21,13:00,3,11.50,SIMULATED
REC-20251021132854-52C3C9,2025-10-21,13:00,1,4.50,SIMULATED
REC-20251021144233-75D919,2025-10-21,14:00,1,3.50,SIMULATED
REC-20251021140138-E25EAE,2025-10-21,14:00,2,8.00,SIMULATED
REC-20251021145430-075578,2025-10-21,14:00,1,3.50,SIMULATED
REC-20251021141456-7B0AF5,2025-10-21,14:00,1,5.00,SIMULATED
REC-20251021142048-1D04F3,2025-10-21,14:00,1,4.50,SIMULATED
REC-20251021140536-577875,2025-10-21,14:00,1,4.00,SIMULATED
REC-20251021142237-BCB2CF,2025-10-21,14:00,1,4.50,SIMULATED
REC-20251021140934-AEA913,2025-10-21,14:00,2,8.00,SIMULATED
REC-20251021145336-028251,2025-10-21,14:00,1,5.50,SIMULATED
REC-20251021144501-000953,2025-10-21,14:00,2,8.50,SIMULATED
REC-20251021142219-33A684,2025-10-21,14:00,3,13.50,SIMULATED
REC-20251021141820-A5F405,2025-10-21,14:00,1,3.50,SIMULATED
REC-20251021142153-C6F84F,2025-10-21,14:00,2,9.00,SIMULATED
REC-20251021140936-72021A,2025-10-21,14:00,1,2.50,SIMULATED
REC-20251021140951-F071D8,2025-10-21,14:00,1,4.50,SIMULATED
REC-20251021142436-C9F1BA,2025-10-21,14:00,1,5.50,SIMULATED
REC-20251021150745-F1E32C,2025-10-21,15:00,2,9.00,SIMULATED
REC-20251021152107-0C474B,2025-10-21,15:00,1,4.00,SIMULATED
REC-20251021152307-EEEDB7,2025-10-21,15:00,2,8.50,SIMULATED
REC-20251021155033-FAA2F6,2025-10-21,15:00,1,4.50,SIMULATED
REC-20251021151011-0C069C,2025-10-21,15:00,2,8.00,SIMULATED
REC-20251021151505-8DA94F,2025-10-21,15:00,1,4.50,SIMULATED
REC-20251021153715-41A912,2025-10-21,15:00,1,4.50,SIMULATED
REC-20251021155432-EBADA9,2025-10-21,15:00,1,4.50,SIMULATED
REC-20251021152946-C2BAD8,2025-10-21,15:00,1,3.50,SIMULATED
REC-20251021155816-574CC2,2025-10-21,15:00,2,8.00,SIMULATED
REC-20251021152406-C632A5,2025-10-21,15:00,1,3.50,SIMULATED
REC-20251021155440-2C1B07,2025-10-21,15:00,1,4.50,SIMULATED
REC-20251021153919-85F93D,2025-10-21,15:00,1,3.50,SIMULATED
REC-20251021153517-726AA8,2025-10-21,15:00,3,13.50,SIMULATED
REC-20251021164441-16A0EE,2025-10-21,16:00,2,7.00,SIMULATED
REC-20251021160042-A84A6B,2025-10-21,16:00,2,6.00,SIMULATED
REC-20251021164402-DC811A,2025-10-21,16:00,1,4.50,SIMULATED
REC-20251021163536-8A4D4E,2025-10-21,16:00,1,4.50,SIMULATED
REC-20251021165543-228F59,2025-10-21,16:00,3,12.50,SIMULATED
REC-20251021164510-CEE20E,2025-10-21,16:00,2,9.00,SIMULATED
REC-20251021162148-F18CBC,2025-10-21,16:00,2,8.50,SIMULATED
REC-20251021161819-DC5D86,2025-10-21,16:00,2,7.00,SIMULATED
REC-20251021164718-992BE1,2025-10-21,16:00,1,4.00,SIMULATED
REC-20251021164214-5324DF,2025-10-21,16:00,1,4.50,SIMULATED
REC-20251021161144-FABDA5,2025-10-21,16:00,1,4.50,SIMULATED
REC-20251021163906-394578,2025-10-21,16:00,2,8.00,SIMULATED
REC-20251021160155-D21FBD,2025-10-21,16:00,1,3.50,SIMULATED
REC-20251021162635-5A6A84,2025-10-21,16:00,1,3.50,SIMULATED
REC-20251021164405-6DCCDD,2025-10-21,16:00,2,8.00,SIMULATED
REC-20251021165845-575582,2025-10-21,16:00,1,4.00,SIMULATED
REC-20251021164931-22D594,2025-10-21,16:00,1,5.50,SIMULATED
REC-20251021161419-5E21C6,2025-10-21,16:00,1,5.50,SIMULATED
REC-20251021162415-24B41E,2025-10-21,16:00,2,9.00,SIMULATED
REC-20251021162917-8EAC04,2025-10-21,16:00,2,8.00,SIMULATED
REC-20251021174548-F3494D,2025-10-21,17:00,2,8.00,SIMULATED
REC-20251021171441-ADB9FC,2025-10-21,17:00,1,4.50,SIMULATED
REC-20251021172719-9726F1,2025-10-21,17:00,1,3.50,SIMULATED
REC-20251021172628-298798,2025-10-21,17:00,3,14.00,SIMULATED
REC-20251021173449-FAC367,2025-10-21,17:00,1,4.50,SIMULATED
REC-20251021171516-93C261,2025-10-21,17:00,2,8.00,SIMULATED
REC-20251021171643-C411EF,2025-10-21,17:00,2,8.50,SIMULATED
REC-20251021173659-E70319,2025-10-21,17:00,1,3.50,SIMULATED
REC-20251021175350-96505F,2025-10-21,17:00,1,3.50,SIMULATED
REC-20251022074931-B90ABB,2025-10-22,07:00,2,8.00,SIMULATED
REC-20251022074957-84FB9D,2025-10-22,07:00,1,4.00,SIMULATED
REC-20251022072954-C6A82E,2025-10-22,07:00,1,4.00,SIMULATED
REC-20251022073239-F42A89,2025-10-22,07:00,2,8.50,SIMULATED
REC-20251022071142-DC6325,2025-10-22,07:00,2,9.00,SIMULATED
REC-20251022082247-790285,2025-10-22,08:00,3,12.50,SIMULATED
REC-20251022082850-1006F0,2025-10-22,08:00,2,8.00,SIMULATED
REC-20251022084910-C844CB,2025-10-22,08:00,1,3.50,SIMULATED
REC-20251022082249-BA8023,2025-10-22,08:00,1,4.00,SIMULATED
REC-20251022081540-2C3F79,2025-10-22,08:00,3,13.50,SIMULATED
